node_id,label
2869,software-development
11419,artificial-intelligence
10300,artificial-intelligence
21292,artificial-intelligence
1474,software-development
12256,software-development
15349,software-development
27297,artificial-intelligence
11603,artificial-intelligence
13953,software-development
12378,artificial-intelligence
26427,software-development
22383,software-development
3321,software-development
2326,software-development
1546,artificial-intelligence
15401,software-development
2845,artificial-intelligence
17084,artificial-intelligence
8817,software-development
14644,software-development
10737,software-development
11122,software-development
806,artificial-intelligence
2901,software-development
24850,software-development
3178,artificial-intelligence
7239,software-development
15813,artificial-intelligence
24370,software-development
21927,software-development
6257,artificial-intelligence
1125,artificial-intelligence
5696,artificial-intelligence
1372,software-development
8202,artificial-intelligence
24719,artificial-intelligence
20355,artificial-intelligence
14174,software-development
16546,artificial-intelligence
4792,artificial-intelligence
2613,artificial-intelligence
12228,software-development
22831,software-development
19748,software-development
15402,artificial-intelligence
4899,software-development
24112,software-development
2672,artificial-intelligence
6261,artificial-intelligence
3311,software-development
26618,software-development
11786,software-development
13850,software-development
18761,artificial-intelligence
10153,artificial-intelligence
23108,artificial-intelligence
8555,software-development
167,software-development
1003,artificial-intelligence
23673,artificial-intelligence
24195,artificial-intelligence
21661,software-development
8926,artificial-intelligence
17771,artificial-intelligence
21741,software-development
25125,software-development
11782,software-development
9583,software-development
10012,artificial-intelligence
16536,software-development
6885,software-development
1084,artificial-intelligence
23654,artificial-intelligence
4573,software-development
6171,ux
8677,software-development
1350,artificial-intelligence
5801,software-development
13503,software-development
18271,artificial-intelligence
21358,artificial-intelligence
21740,artificial-intelligence
18842,software-development
6011,artificial-intelligence
14404,artificial-intelligence
17131,artificial-intelligence
7108,artificial-intelligence
14343,software-development
7449,artificial-intelligence
25476,artificial-intelligence
18112,artificial-intelligence
14635,artificial-intelligence
21717,software-development
25381,software-development
11842,software-development
24966,software-development
6945,artificial-intelligence
3228,artificial-intelligence
10476,artificial-intelligence
19850,software-development
22651,software-development
25027,artificial-intelligence
2964,artificial-intelligence
3403,software-development
17884,software-development
15438,software-development
10409,artificial-intelligence
17373,software-development
7975,software-development
22616,artificial-intelligence
6463,software-development
2880,artificial-intelligence
15320,artificial-intelligence
7534,artificial-intelligence
17432,software-development
23393,artificial-intelligence
11853,software-development
13482,software-development
3991,software-development
2429,software-development
22285,software-development
17174,software-development
